"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MLH1",297.891428108141,0.133093918348153,0.209535025444642,0.63518697203831,0.525306479054354,NA
"MLH3",904.744692604223,0.149196987018537,0.233626640115559,0.638612903668601,0.523074784839008,0.8092695682222
"MLIP",3.09312866571654,-3.49150681249223,2.98629182074042,-1.16917803820879,0.242331907598404,NA
"MLIP-IT1",0.47830681035059,0.868556263342644,3.76114896372486,0.230928440144117,0.817370395772425,NA
"MLKL",292.061788087515,0.536198938082255,0.398223845248387,1.34647622054829,0.178148984244447,NA
"MLLT1",379.630235220921,0.289861687678285,0.320525896541853,0.904331571350698,0.365819610741653,NA
"MLLT10",807.78681899365,0.00710204098738399,0.177902679364992,0.0399209332469533,0.968156162086751,NA
"MLLT11",49.9897092609787,-0.463656838351288,0.904661280196225,-0.512519822060604,0.608287251100517,NA
"MLLT3",323.759913949632,-0.0617449112442196,0.504973624578836,-0.122273537149028,0.902682389015979,NA
"MLLT6",2479.29640527922,0.512687076103888,0.390582495667085,1.3126217426315,0.189310439366969,0.578532702705458
"MLPH",83.0514659773607,-0.607923227664177,1.34487675460929,-0.452028950296482,0.651248126672705,NA
"MLST8",60.4961930879778,0.52813792196691,0.454090035954968,1.16306873119604,0.244801617465445,NA
"MLX",268.65244629097,-0.13870221158111,0.402741853266559,-0.344394828737377,0.7305493773555,NA
"MLXIP",1226.94435767587,0.306787911066588,0.243835240303882,1.25817708172228,0.208327721454264,0.599814841947649
"MLXIPL",4.08161172821418,-3.5280053469315,2.57426198525273,-1.37049195736196,0.17053338427931,NA
"MLYCD",478.989090912029,0.101402545437104,0.410452847325453,0.247050412971557,0.804869209064152,NA
"MMAA",156.7664185551,0.0120722435209917,0.225559858175733,0.0535212409629479,0.957316607061273,NA
"MMAB",63.2447634209737,0.297877197547896,0.447651896707528,0.665421502151063,0.505780935810487,NA
"MMACHC",51.0391467253766,0.0148478395434749,0.362164376546445,0.0409975152306863,0.96729787675705,NA
"MMADHC",320.892695694518,-0.0781993403188001,0.188812915044436,-0.414163089958102,0.678754671052959,NA
"MMADHC-DT",3.28323130413588,-1.23445616965716,1.549768553284,-0.796542275323184,0.425716913793775,NA
"MMD",347.840087859532,-0.240899321130565,0.347877119870592,-0.692483947263268,0.488633463509109,NA
"MME",190.63345724787,-0.751932028912945,0.798543590096075,-0.941629283909821,0.346382471584105,NA
"MMEL1",2.77231981561931,1.91635721370017,1.74626134892955,1.09740573189397,0.272464068880881,NA
"MMGT1",686.568630759779,-0.533468023434717,0.379900620354216,-1.4042304614752,0.160250233784285,NA
"MMP1",16.374371390537,-1.57527032659052,1.45931860666345,-1.07945606901579,0.280384467597376,NA
"MMP10",3.41282878422368,0.936781195051087,3.38225669683431,0.27696927791669,0.781803696315861,NA
"MMP11",22.2736858149458,0.305905865621864,1.01503171365172,0.301375672806641,0.763128042760302,NA
"MMP12",90.5056419127457,-3.0793313986245,1.77536086814074,-1.73448196019401,0.0828326038629554,NA
"MMP14",370.972674543153,-0.833257364465244,0.820477297339353,-1.01557638117146,0.309831156841964,NA
"MMP15",21.5463395676322,-0.112023612944065,0.786373505711161,-0.142455985775813,0.88671984299373,NA
"MMP16",84.8701914760723,-0.0834141841239826,0.935838266317344,-0.0891331196064777,0.92897611649833,NA
"MMP17",19.7072382864258,-1.32527414953114,0.933157423150956,-1.42020426205917,0.155548223218973,NA
"MMP19",1149.86660912976,-2.95275436221306,1.61223993918525,-1.83146087033748,0.0670317830249534,0.458656245105528
"MMP2",580.064484283756,-0.740990751110484,1.42864493308596,-0.518666838729408,0.603993090414011,NA
"MMP2-AS1",9.80866084565356,-0.962642027784608,1.51393345950284,-0.635854912738854,0.524870992204588,NA
"MMP21",3.23014950537305,-0.108373410699695,1.69896652948685,-0.0637878432675351,0.94913915821262,NA
"MMP23B",3.29210273291795,1.44462617160877,1.28346448476449,1.12556770269638,0.260348545204537,NA
"MMP24",2.13507454262021,-0.687971879824648,2.24556668222354,-0.306368938081778,0.759323755812829,NA
"MMP24-AS1-EDEM2",26.3925341750744,0.332866976909708,0.605376148718617,0.549851489217536,0.582421239457012,NA
"MMP24OS",178.363905199489,-0.54025524450035,0.331817389796845,-1.62817037657707,0.103488764239613,NA
"MMP25",69.8414591687171,0.121035828762425,0.73815495312522,0.163970760136445,0.86975416225973,NA
"MMP25-AS1",118.244032871811,0.349751657167365,0.547000549734389,0.639399096284631,0.522563336736392,NA
"MMP27",0.418898664802012,-1.4998039640233,5.14635676215619,-0.291430235667323,0.770722292893276,NA
"MMP28",11.1200707440237,0.944676016627155,0.833888304605933,1.13285677639235,0.257274403971768,NA
"MMP7",6.24186356482359,-3.37981006400892,1.67605854952941,-2.01652267157247,0.0437453499467718,NA
"MMP8",1.83835470939839,-4.37344599724257,2.94920426098626,-1.48292407382458,0.13809458451418,NA
"MMP9",985.056489322238,-0.61529883930955,0.971708806435397,-0.633213196417046,0.526594429231268,0.810580545196821
"MMRN1",545.422159502312,-0.935988029165432,0.830310235191845,-1.12727507080431,0.25962619905506,NA
"MMRN2",194.493785094516,0.117433366446092,0.696391619638309,0.168631217169277,0.866086724438053,NA
"MMS19",439.431995366532,0.0911927476188952,0.240133475049252,0.379758580515238,0.704124630927027,NA
"MMS22L",372.77955184597,-0.0983523362314645,0.490262318511101,-0.200611657306552,0.841002242168282,NA
"MMUT",194.002001787739,0.47664882742672,0.273708089540454,1.74144954293092,0.0816048104161494,NA
"MN1",48.8383496100575,-1.22535215615015,0.828708354728367,-1.478628940035,0.139239513641373,NA
"MNAT1",111.062960873729,0.133980196527877,0.370771381675117,0.361355280233776,0.717833873774196,NA
"MND1",13.1618925162056,0.460046049766734,0.977779470245828,0.470500827401369,0.637997243227099,NA
"MNDA",167.148535034016,-0.400165475078227,0.653926974096258,-0.611942144810994,0.540576036411926,NA
"MNS1",8.39166133401834,-2.07730410540883,1.46369029031619,-1.41922380653361,0.155833777461993,NA
"MNT",315.608778208122,-0.092441994561636,0.363223841203182,-0.254504203951539,0.799106056713475,NA
"MNX1",0.440168340634769,2.35765227349798,5.10657756970879,0.461689309780215,0.64430413832489,NA
"MNX1-AS1",0.415151576416662,2.35749055917722,8.08455782608614,0.29160414334231,0.770589307131898,NA
"MOAP1",182.287163064867,0.40019072327974,0.250556771484277,1.59720577859079,0.110219845052857,NA
"MOB1A",3994.36306265319,-0.466071619483642,0.356783646787068,-1.30631441121459,0.19144565829448,0.581954176141841
"MOB1B",1764.68355711735,0.129702379596647,0.383001380438805,0.338647290116935,0.734875452992284,0.915388074119981
"MOB2",79.1132200508941,-0.277461235651237,0.396755721093382,-0.699325103332115,0.484348882267145,NA
"MOB3A",722.415919845957,0.767929971053803,0.253834361488003,3.02531921427863,0.00248370838540727,NA
"MOB3B",367.141393025038,-0.325067144952203,0.503457745676789,-0.64566917033965,0.518493630598293,NA
"MOB3C",222.582521783214,-0.126260384091823,0.376773457089916,-0.335109551153153,0.737542448237016,NA
"MOB4",2.33687954304068,0.915352776813412,2.17718503659346,0.420429481843961,0.674171734629354,NA
"MOBP",0.908242501822562,-1.55979001483673,3.442382310065,-0.453113534274255,0.65046699009847,NA
"MOCOS",13.4379386629346,-0.511574797942369,0.873517955094517,-0.585648863837052,0.558111504407461,NA
"MOCS1",160.826307292069,-0.433097112633353,0.576771534589323,-0.750898903049593,0.452713500568695,NA
"MOCS2",302.838414238724,-0.17072792492207,0.306655668145795,-0.556741461699967,0.577704084421301,NA
"MOCS3",74.8034628678122,0.561519316731612,0.464469939232643,1.2089465201113,0.226683392197044,NA
"MOG",0.408960909399009,-0.0849658604809523,4.46001281141914,-0.0190505866403368,0.984800750415231,NA
"MOGAT1",0.839663646673208,-1.50686701898539,3.54868650555739,-0.424626694024839,0.671108830308567,NA
"MOGAT2",1.98223096535576,-2.11236067216265,1.79284581702059,-1.17821658288108,0.238710273189778,NA
"MOGS",231.458032353009,-0.0901090510984242,0.361244480166026,-0.24944063105687,0.803019959131174,NA
"MOK",39.3381739510645,-0.811593532365112,0.908908604699298,-0.892931949559019,0.371893616189099,NA
"MON1A",17.0020505212016,0.181105745046298,0.667711935779554,0.271233349805043,0.786211564575417,NA
"MON1B",645.979217349976,0.213088879819621,0.19253895552316,1.10673125467324,0.268410138118958,NA
"MON2",2770.44234092165,0.281622761635613,0.228207889947864,1.23406233544315,0.217179677081254,0.605232904478918
"MORC1",0.920107044253074,-3.08988925228577,3.12438821978516,-0.988958168744548,0.322683608643658,NA
"MORC2",346.046482897914,0.565748316761732,0.289290572398514,1.95564035174427,0.0505075358972988,NA
"MORC2-AS1",6.36192210738575,-0.973766853959651,1.06581887507855,-0.913632584981091,0.360909938439967,NA
"MORC3",1085.33253602262,0.140754924353661,0.220881229982708,0.637242577672535,0.523966847737095,0.8092695682222
"MORC4",85.8462107692973,-0.103215576379924,0.400994242193522,-0.25739914821548,0.796870660365812,NA
"MORF4L1",1293.15760243933,-0.328536216067014,0.194347850804739,-1.69045458803192,0.0909410191752055,0.480112216144331
"MORF4L2",594.889639097462,-0.289332397412192,0.306464898479939,-0.944096367470716,0.345120405441602,NA
"MORF4L2-AS1",44.8959452540037,0.438408731660833,0.822953143399615,0.532726237425584,0.594223101017248,NA
"MORN1",59.3899839407823,0.890552298837136,0.613293062118378,1.45208278691606,0.146478587469541,NA
"MORN2",10.2797510091496,0.182994740588065,0.706077835654474,0.259170776007215,0.795503478287,NA
"MORN3",29.6934689369169,0.701656955395557,0.775368656923515,0.904933348969213,0.36550069827267,NA
"MORN4",18.4637136590556,-0.364924309729168,0.665519431922773,-0.548330059536885,0.583465290847547,NA
"MOSMO",325.977016549935,-0.480101050366214,0.371272041834282,-1.29312470713997,0.195967931134689,NA
"MOSPD1",173.394843237773,-0.898607029902297,0.699893787016052,-1.28391914112203,0.199170249085957,NA
"MOSPD2",605.148609901408,0.564131052495176,0.436272624980378,1.29307002134399,0.19598684248439,NA
"MOSPD3",34.6691822534332,0.312943959316376,0.544670071553561,0.574556921080255,0.565590993826827,NA
"MOV10",302.235491189484,0.165864497187617,0.271756619197304,0.610342068861233,0.541635234752868,NA
"MOV10L1",9.90395620590312,-0.869471606317672,0.950727472054546,-0.914532956998416,0.360436868606911,NA
"MOXD1",84.2960947067275,-0.707668020926492,0.474389171205011,-1.49174573089205,0.13576581563367,NA
"MPC1",154.38957200182,-0.733727241295253,0.318195391201086,-2.3059015359263,0.0211161347992678,NA
"MPC2",259.39158656114,-0.329525981740493,0.457980048903032,-0.719520386378803,0.471820345855342,NA
"MPDU1",119.25565487015,-0.38119940891845,0.398001606023417,-0.957783594712484,0.338171893300642,NA
"MPDZ",412.71919703409,-0.827506316671997,0.503559635173332,-1.64331344069538,0.100318098828581,NA
"MPEG1",1941.68859692038,0.13492591562359,0.35671052830081,0.378250443759844,0.705244555467168,0.903003732682652
"MPG",67.8409715974374,0.0711238907438014,0.455606969768103,0.15610799540666,0.875947896208297,NA
"MPHOSPH10",198.60341061272,0.75866480194197,0.347274269637091,2.18462716150779,0.0289161947385726,NA
"MPHOSPH6",127.783775439732,-0.704863741214061,0.449835290755334,-1.56693740064391,0.117129324452792,NA
"MPHOSPH8",637.206826846612,0.781407219371959,0.394349036820496,1.98151167217799,0.0475339217155402,NA
"MPHOSPH9",757.662172261468,0.559292244243873,0.407441717444623,1.37269263381183,0.169847920141796,NA
"MPI",130.665251376157,0.214062908617256,0.346719638356382,0.617394819722406,0.53697433804524,NA
"MPIG6B",10.5448089662637,0.0224321607380577,1.42174597784466,0.0157778963947305,0.987411582364539,NA
"MPL",2.86588492427916,-0.0582092773759599,1.29504422070612,-0.0449477140975321,0.964148984900844,NA
"MPLKIP",432.904866281788,0.27609048761876,0.472715054595495,0.584052665415981,0.559184879723391,NA
"MPND",56.401065546999,-0.283313946838367,0.55967906577084,-0.506207868339978,0.612710731938982,NA
"MPO",4.48686677487711,-3.03628474587936,1.89932189326781,-1.59861514609058,0.109906142217339,NA
"MPP1",339.952788558143,-0.0595839713067092,0.865847735909486,-0.0688157615196882,0.945136271951375,NA
"MPP2",20.3412410610416,0.457807617369733,0.762372015993698,0.600504225975573,0.548170245340482,NA
"MPP3",37.5740411054364,0.0841374217107212,0.569427199817154,0.147757995644989,0.88253375999882,NA
"MPP4",1.6360805612242,0.344461470001647,1.76351904587955,0.195326197812538,0.845137589154611,NA
"MPP5",304.8687743415,-0.455601755345178,0.220926214542206,-2.06223492440341,0.0391853752014992,NA
"MPP6",398.197097650493,0.147112498398557,0.65114491970769,0.225928965958297,0.821256668645945,NA
"MPP7",247.007473748333,-0.173396741429592,0.635995726223548,-0.272638217962874,0.785131330778362,NA
"MPPE1",256.900786979749,0.390900465675453,0.273044447078951,1.43163675312695,0.152247805564124,NA
"MPPED2",21.1669837717644,0.740455424995841,0.810219091152451,0.913895306938056,0.360771859900822,NA
"MPRIP",2454.17425909898,-0.0679019672042211,0.279664253355445,-0.242798163832257,0.808161758067423,0.940734763580769
"MPST",24.442356408864,0.0468884694154284,0.677672103140633,0.0691904966991063,0.944837987515552,NA
"MPV17",230.524517959104,-0.275608143653665,0.356591731626983,-0.772895497032916,0.439584229891685,NA
"MPV17L",81.880244358628,-2.51784901520186,1.05781707824556,-2.38023101250912,0.0173017876113034,NA
"MPV17L2",25.0406656662125,0.97766165199837,0.627752749676787,1.55739923481298,0.119375727714736,NA
"MPZ",57.2358726209769,-0.073711954458697,0.582321989210333,-0.126582811270197,0.899270602111711,NA
"MPZL1",768.955532586778,-0.665268429470345,0.323568583802038,-2.05603529753483,0.0397791140182921,NA
"MPZL2",89.5255527899197,-1.74771184351365,0.908843718133039,-1.92300591250587,0.0544793073278747,NA
"MPZL3",236.407641968412,-0.278308621683357,0.479299866926769,-0.58065658033216,0.561471930686562,NA
"MR1",707.550969729487,0.0253847411976744,0.340571806572197,0.0745356506551963,0.940584174928104,NA
"MRAP2",7.93617692308912,-0.437142946971045,1.14609392517019,-0.381419827267762,0.702891750978411,NA
"MRAS",258.071002573405,-1.07248553212179,1.00221990056851,-1.07010999433699,0.284569800988685,NA
"MRC1",910.792271050609,-0.928217458621556,0.938378158413256,-0.98917206277597,0.322578964607604,0.696187369944095
"MRC2",179.079599235692,0.0422929762189035,0.804223993692553,0.0525885531277394,0.958059737631616,NA
"MRE11",856.610265571472,0.152483384491598,0.323193503560975,0.471802133432518,0.637068027977597,0.86800233876115
"MREG",387.445222588796,-0.496246456402966,0.649650153107352,-0.763867219963486,0.444946373643073,NA
"MRFAP1",560.941501945554,0.378161986578468,0.422838004558439,0.894342472771278,0.371138681768657,NA
"MRFAP1L1",335.035080237275,0.314246480593093,0.233621086773068,1.34511180019611,0.178589133073739,NA
"MRGBP",66.7150134186849,-0.143073410125481,0.35675174059789,-0.401044743007281,0.688387182374119,NA
"MRGPRF",38.0031464215617,-0.38358823655619,0.734280864189705,-0.522399881657665,0.601391938387452,NA
"MRGPRF-AS1",3.62487348860826,-4.82254775397982,2.39577845810031,-2.01293560248629,0.0441214045210235,NA
"MRGPRX2",0.579225439670508,2.35766721079673,4.60767426147986,0.511682700859915,0.608873095156748,NA
"MRI1",244.443781595786,0.228480178196992,0.413725041951977,0.552251266007517,0.580776214757947,NA
"MRM1",47.5269965582202,1.08466211226626,0.539359386862598,2.01101925485276,0.0443234229460445,NA
"MRM2",80.5749930460905,0.556272304482973,0.339336119268145,1.63929588657612,0.101151652302083,NA
"MRM3",36.3701167087464,0.242085134052325,0.513455309319337,0.471482385435347,0.637296295574257,NA
"MRNIP",108.400499969311,0.876541148177109,0.612618583290819,1.43081057624562,0.152484511118147,NA
"MRO",9.9389443408249,-1.48928033156658,1.53657741072556,-0.969219201825542,0.332435832499244,NA
"MROCKI",29.712560371278,1.73062907967282,1.15021775467846,1.50460995114495,0.13242438636226,NA
"MROH1",433.709049432773,-0.0208680932661778,0.371409383710305,-0.0561862305623778,0.955193450254111,NA
"MROH2A",1.23119742172415,-1.39185575470543,3.09091118195628,-0.450305968942306,0.652489835659983,NA
"MROH2B",1.38563398648757,-3.13534073447195,2.91313931488463,-1.07627558986005,0.281804022261711,NA
"MROH6",28.2429362018262,-0.249733256126503,0.62526885542801,-0.399401399827528,0.689597462679975,NA
"MROH7",6.33797641009744,-1.64061852451209,1.78448446783199,-0.919379548596075,0.357897082668394,NA
"MROH7-TTC4",1.95810226542969,-0.161177749061039,2.41519324046956,-0.0667349288497107,0.94679272708074,NA
"MROH8",32.6085490060248,0.283562848099977,0.591192206014288,0.479645782226573,0.631479286321847,NA
"MRPL1",109.04175251266,0.308703714767001,0.376980599427767,0.818884884886899,0.412852094469415,NA
"MRPL10",104.728642406086,0.0829613056152804,0.332365454348194,0.249608689862118,0.802889977737119,NA
"MRPL11",47.0052718560595,0.0135223924568788,0.471834958421842,0.0286591576472151,0.977136430452425,NA
"MRPL12",35.0162209856467,1.42047800071282,0.548854294918693,2.58807850073079,0.00965129831924501,NA
"MRPL13",78.1673167414185,-0.856187504499934,0.305952491793682,-2.7984328530238,0.00513512451425902,NA
"MRPL14",64.887281674755,0.1791652800282,0.375040773038873,0.47772213825303,0.63284798531935,NA
"MRPL15",73.2693384904344,-0.146456916786674,0.368648440546743,-0.397280717014465,0.691160465426654,NA
"MRPL16",79.8283907475449,0.239284658135123,0.36872727324884,0.648947543334117,0.516372282899226,NA
"MRPL17",92.8223444218157,0.683407675119967,0.338216103756638,2.02062429177444,0.0433186723446153,NA
"MRPL18",109.094325014403,-0.0429119239074381,0.364810402894235,-0.117628015996789,0.90636240549091,NA
"MRPL19",764.321165292734,-0.634744600914494,0.475093735443625,-1.33604077166329,0.181535947255053,NA
"MRPL2",45.8853177898062,0.306397769272597,0.486148608484813,0.630255366209013,0.528527520255849,NA
"MRPL20",161.89125002895,-0.246940542805186,0.321810012319947,-0.767348849791768,0.442874131602738,NA
"MRPL20-AS1",46.3208726726693,0.671334823427633,0.39781301491183,1.68756375046308,0.0914950026519426,NA
"MRPL21",40.0124821615308,0.287119427680434,0.466706386556829,0.615203553991805,0.53842030101616,NA
"MRPL22",80.2160349727436,0.186950918945688,0.531410496929521,0.351801328776694,0.724987261970835,NA
"MRPL23",42.0358809425871,0.0788704619097551,0.607975288447116,0.129726427057924,0.896782873471906,NA
"MRPL24",36.5941609162424,1.1233777561502,0.701363014888001,1.6017065803357,0.109220509358075,NA
"MRPL27",35.9914740374069,0.454662576865121,0.481497587144146,0.944267612142798,0.345032912143526,NA
"MRPL28",42.9958323421405,0.411432115077561,0.618954269338437,0.664721346081539,0.506228738138546,NA
"MRPL3",319.421875849373,0.0371368824432494,0.259670395402661,0.143015465377417,0.886277967143969,NA
"MRPL30",334.411058632221,0.348358962138556,0.258144833331725,1.34947098356566,0.177185734307466,NA
"MRPL32",91.9300329819148,-0.465795536314596,0.397839925121444,-1.17081144174358,0.241674577702208,NA
"MRPL33",58.5652074330458,0.364113746396893,0.408567419057672,0.891196236931209,0.372823902865678,NA
"MRPL34",65.8871544185053,0.0438662302776568,0.473142960812448,0.0927124229056114,0.926132027470791,NA
"MRPL35",257.154087776008,-0.014653072936063,0.302942516473218,-0.0483691530216704,0.961422042841551,NA
"MRPL36",33.6113180667007,0.642897711732701,0.491585301629794,1.30780499254402,0.190939460415698,NA
"MRPL37",128.118387275107,0.200618186038663,0.354761128857227,0.565502163906467,0.571732252861887,NA
"MRPL38",70.9288505207445,0.0758932932366607,0.389837034228187,0.194679536763142,0.845643832689788,NA
"MRPL39",154.969500441684,-0.0461844948691282,0.332484821848193,-0.138907077358904,0.889523578266943,NA
"MRPL4",68.4703519556802,0.592670284694352,0.383508411227963,1.54539057643265,0.122251818325258,NA
"MRPL40",36.9530063576854,-0.0556457200272438,0.664347205117378,-0.0837599971801073,0.933247253833631,NA
"MRPL41",45.3608635964253,0.811114853984732,0.633006959897887,1.28136798703695,0.200064443023689,NA
"MRPL42",1114.82258288631,-0.129357258112839,0.406823085575235,-0.317969315654573,0.750508212475068,0.92234038766373
"MRPL42P5",12.0817178025021,-0.037928059216985,0.720411301677476,-0.0526477848538323,0.958012542930423,NA
"MRPL43",120.571742776983,0.293734895695189,0.376316242935601,0.780553327711277,0.435065251204976,NA
"MRPL44",91.1494927726365,-0.00399569619749838,0.414263266372186,-0.00964530655225541,0.992304278142583,NA
"MRPL45",125.270709849408,-0.461357251687021,0.29068446263884,-1.58714107902022,0.112480695897263,NA
"MRPL45P2",62.6800261965469,0.331557911409571,0.53621229935317,0.618333282935748,0.536355666636478,NA
"MRPL46",38.7657484486634,-0.0219065520590678,0.522314117245937,-0.0419413363256901,0.966545463750636,NA
"MRPL47",128.580764746923,-0.239031776967231,0.327873038313476,-0.729037612231767,0.465978655361894,NA
"MRPL48",63.5827751752812,0.353894619045194,0.433661788616697,0.816061337048057,0.414465055415163,NA
"MRPL49",137.412975152394,0.411745198275877,0.269710165776518,1.52662098252926,0.126855286350225,NA
"MRPL50",284.64299180722,0.058915062172563,0.328245493992969,0.17948475531495,0.857557086459126,NA
"MRPL51",101.765189050627,0.518591053169743,0.477675416139104,1.08565573116856,0.277631333090224,NA
"MRPL52",71.9173438673977,0.0774626569846619,0.408826317182838,0.189475710659836,0.84971999036335,NA
"MRPL53",54.9955134178237,0.0149670257492832,0.501614616003011,0.0298376986471091,0.976196492969124,NA
"MRPL54",28.4795954699426,0.142881442547477,0.679348627448042,0.210321235334217,0.833416962535982,NA
"MRPL55",30.3421012235597,0.0904219024412134,0.578893554047438,0.15619780494879,0.875877106897464,NA
"MRPL57",103.690525815363,-0.0411645304382414,0.2975075304949,-0.138364667172508,0.889952219893067,NA
"MRPL58",35.3451103199331,0.812727755055769,0.453259891211257,1.79307229872888,0.0729613643611931,NA
"MRPL9",106.664565141211,0.238033773370595,0.348054978039539,0.683897051871942,0.494040175795582,NA
"MRPS10",285.510991279421,-0.170574735968089,0.287326679815334,-0.593661319852783,0.552738658826286,NA
"MRPS11",124.597094248183,0.567891149587945,0.322261618251273,1.76220535560381,0.0780346075714772,NA
"MRPS12",21.8696009688017,0.218115175401468,0.486740498064415,0.448113884644551,0.654071007959634,NA
"MRPS14",241.961051711546,-0.101031250954608,0.375933905798983,-0.268747376589732,0.788124091240853,NA
"MRPS15",70.2268073906651,0.145787432485297,0.417833906981068,0.348912402869934,0.727155073507166,NA
"MRPS16",381.953184830047,0.171066084512301,0.201495366067588,0.848982722783411,0.395890906123156,NA
"MRPS17",39.3921095410122,0.40364791751239,0.375329399225116,1.07544977384063,0.282173407611929,NA
"MRPS18A",64.7709828840673,0.106228740192007,0.323922759298,0.327944663172862,0.742953503106356,NA
"MRPS18B",133.867131046534,0.296085860531573,0.269882571998773,1.09709144365542,0.272601420189277,NA
"MRPS18C",127.886406771077,-0.090068127237,0.415118571198057,-0.216969640690991,0.828232004579083,NA
"MRPS2",62.255526831653,-0.437176979473097,0.391746976603741,-1.1159677178959,0.264435953153376,NA
"MRPS21",146.39548104234,-0.0479710500418971,0.297218837865891,-0.161399763172287,0.871778553188759,NA
"MRPS22",99.6004216725545,-0.445659073102045,0.357053515337491,-1.24815764012519,0.211973333194675,NA
"MRPS23",119.640936654971,0.0376034419889035,0.303714171394616,0.123811944026956,0.90146417461808,NA
"MRPS25",718.553424298111,0.497488278571002,0.30169364461987,1.6489849469578,0.0991507186296533,NA
"MRPS26",42.8449933732237,1.09733388595195,0.437477035947172,2.50832339936687,0.0121305587867632,NA
"MRPS27",331.145404820667,0.167742924892754,0.271544054022798,0.617737425687364,0.536748437308919,NA
"MRPS28",40.9213546690497,-0.212493231387519,0.591401367196102,-0.3593045995057,0.719367233861027,NA
"MRPS30",167.699899871222,0.667127357008549,0.260251777790695,2.56339212232041,0.0103654907245873,NA
"MRPS30-DT",12.9362242131395,-0.867117669230603,0.814688408494997,-1.06435498552442,0.287167917643028,NA
"MRPS31",142.032012430828,0.341716905331462,0.401480865806248,0.851141198585469,0.394690922090699,NA
"MRPS31P5",142.683338560539,0.222989340705067,0.512857786804175,0.434797611428704,0.663709338830145,NA
"MRPS33",91.73546551584,0.16178918939356,0.435726970582129,0.371308641228728,0.710407662519932,NA
"MRPS34",47.6871783162152,1.01649191300289,0.539924151071729,1.88265687131274,0.0597468837945255,NA
"MRPS35",169.599624712516,0.0181849669903721,0.270616292260832,0.0671983450754125,0.946423802587011,NA
"MRPS36",66.8231203589217,0.235869075567149,0.333859564268061,0.7064918930337,0.479882292507285,NA
"MRPS5",126.622056076924,0.285607097767765,0.260526415156646,1.09626925007216,0.272960962057067,NA
"MRPS6",123.230199157349,0.300911526994583,0.257650748512659,1.16790472657912,0.242845197378352,NA
"MRPS7",71.6544565354161,0.542940965385176,0.324518357824027,1.67306703086298,0.0943141009953334,NA
"MRPS9",94.0300334231524,0.374372224544415,0.3812229572508,0.98202959035891,0.326085270690296,NA
"MRPS9-AS1",0.678971558651966,-0.0849602958718362,3.88581418385846,-0.0218642199168345,0.982556266317796,NA
"MRRF",544.886386558393,-0.0913140736847715,0.280143837426562,-0.325954247373758,0.744458971519822,NA
"MRS2",447.217886443051,0.0322520756723562,0.278728087167601,0.115711609834867,0.907881104745868,NA
"MRTFA",554.724065397614,-0.0471226995168861,0.329760004092494,-0.142899984631455,0.886369170710742,NA
"MRTFB",1400.97920595603,-0.517021449592425,0.39187886821777,-1.31933995814521,0.187055484867785,0.577804813095638
"MRTO4",99.4240483287994,0.182534103014719,0.510716631893358,0.357407790574625,0.720786545367855,NA
"MRVI1",230.293301828749,-1.09205439600137,0.641484979420837,-1.70238498333558,0.0886832231889156,NA
"MRVI1-AS1",6.48964005292006,-0.357493179380958,1.59923509247983,-0.223540104304875,0.823115173965036,NA
"MS4A1",5339.44850536848,0.790632084884771,1.49159725861711,0.530057346456764,0.596072171063013,0.8454191931166
"MS4A14",185.284343393233,0.00475590284614961,1.03239158650373,0.00460668501014798,0.996324410154209,NA
"MS4A18",0.589842500516764,-0.0849544163066333,3.76858534590532,-0.0225427868839268,0.982014981663577,NA
"MS4A2",103.992262219923,-0.815770601578207,1.09230364970687,-0.746835004897337,0.455163162766863,NA
"MS4A3",3.40740628473826,-1.50017469706953,5.00416991166189,-0.299784924083708,0.76434121558132,NA
"MS4A4A",347.508997189114,-0.0994003269596982,1.02217638038457,-0.0972438112122111,0.922532776571993,NA
"MS4A4E",45.3672227386117,-1.10465680112736,0.919053245364383,-1.20195081917087,0.229382583289559,NA
"MS4A6A",491.435044584811,0.282271276981509,0.748381793534585,0.377175499751738,0.706043186390082,NA
"MS4A6E",5.37187860701587,-1.57583054051405,3.77825336883833,-0.417079106846283,0.67662054651261,NA
"MS4A7",2123.86268192979,-1.29106192879043,1.02131535554744,-1.26411682912414,0.206188097050575,0.599314117562936
"MSANTD1",13.3248522501021,0.330979930922573,0.868125282729831,0.381258255584727,0.70301162577258,NA
"MSANTD2",332.377387922042,0.437533932289854,0.313258351658626,1.39671912966796,0.162498049313399,NA
"MSANTD3",78.9266364562808,-0.615412453161395,0.468307684520993,-1.3141199119781,0.18880585429277,NA
"MSANTD4",290.892771292538,0.19607175708948,0.297230857903461,0.659661511837924,0.50947107080216,NA
"MSC",64.3545351118568,0.0858077805213651,0.527672287629881,0.162615666073319,0.870821051441578,NA
"MSC-AS1",157.419863590733,-0.68921347580108,0.338254151317347,-2.03756102657397,0.0415938530054892,NA
"MSH2",266.847537097955,0.73803618603372,0.442914256206953,1.66631842549875,0.0956500087244119,NA
"MSH2-OT1",7.18259964407322,1.55808197981088,0.994896178626334,1.56607494659608,0.117331072527881,NA
"MSH3",392.410146778138,0.70528020009764,0.357340682604152,1.9736913103704,0.048416853846107,NA
"MSH4",11.6795301080413,0.71035626330246,0.745728331581411,0.952567085383573,0.340809460693153,NA
"MSH5",2.63380571083926,2.92240866070014,1.85301699185117,1.57710839865567,0.114770585041363,NA
